ArrestID,CaseID,AccusedID,ArrestDate,ArrestType,ArrestingOfficerID
644,31414,40382,2025-03-15,Surrender,478
645,31501,48830,2026-06-30,Arrested,825
646,34514,9057,2023-03-12,Arrested,48
647,1732,39082,2025-03-18,Arrested,435
648,9114,1186,2025-09-09,Arrested,8
649,18534,13799,2024-07-24,Arrested,69
650,38741,16229,2025-03-30,Surrender,74
651,46770,55400,2023-05-07,Arrested,1328
652,39734,50353,2024-04-19,Arrested,910
653,8751,5366,2024-11-30,Arrested,19
654,18830,6952,2023-02-21,Arrested,26
655,44355,43904,2023-06-29,Arrested,613
656,8320,30144,2023-09-17,Arrested,269
657,38175,38518,2024-06-09,Arrested,420
658,46539,42758,2023-05-13,Arrested,565
659,26699,32933,2024-10-29,Surrender,307
660,37339,27999,2023-04-07,Surrender,234
661,30923,31955,2024-06-08,Arrested,294
662,34820,32590,2025-04-10,Arrested,297
663,13757,3411,2026-06-07,Arrested,14
664,5571,59845,2025-10-05,Arrested,1822
665,14963,49133,2026-03-17,Arrested,839
666,10888,23801,2024-06-22,Arrested,114
667,23887,49153,2023-10-22,Arrested,846
668,6802,12599,2025-06-30,Arrested,63
669,8567,1128,2025-12-14,Arrested,2
670,40498,54322,2025-04-26,Arrested,1204
671,39297,2829,2024-09-27,Arrested,9
672,7198,47448,2026-05-20,Surrender,758
673,48163,9919,2025-03-02,Arrested,46
674,11593,27639,2025-04-30,Arrested,229
675,19973,51637,2025-09-21,Arrested,1003
676,28091,22318,2026-03-24,Arrested,109
677,44481,22049,2025-04-08,Arrested,108
678,14782,26377,2024-09-29,Arrested,214
679,34356,33203,2024-10-17,Arrested,311
680,1579,38213,2024-07-15,Arrested,416
681,12644,23266,2025-10-22,Arrested,113
682,42591,38474,2023-07-05,Arrested,424
683,32409,25748,2023-10-23,Arrested,201
684,32962,50585,2025-05-16,Arrested,924
685,9066,1182,2025-09-12,Arrested,4
686,39011,17303,2025-10-31,Arrested,84
687,12486,59412,2026-06-21,Surrender,1766
688,3870,7967,2025-06-16,Arrested,37
689,44218,47733,2026-05-02,Surrender,771
690,43799,51077,2023-10-31,Arrested,961
691,24141,57040,2023-04-18,Arrested,1494
692,5272,13394,2023-04-21,Arrested,70
693,42015,25870,2024-11-22,Arrested,202
694,40417,22845,2023-11-05,Arrested,117
695,24843,50290,2023-05-06,Surrender,906
696,46501,34314,2023-11-01,Arrested,330
697,6397,28176,2025-12-16,Arrested,235
698,27276,9366,2024-05-03,Arrested,44
699,5101,31671,2024-01-01,Arrested,286
700,49669,6778,2025-03-31,Surrender,31
701,44585,6043,2023-07-24,Surrender,26
702,32622,24099,2023-12-02,Arrested,126
703,15882,26020,2026-04-05,Surrender,203
704,44240,32989,2024-12-18,Arrested,306
705,16161,38991,2024-03-06,Arrested,438
706,30507,30882,2024-08-11,Arrested,280
707,20165,23960,2026-02-22,Arrested,119
708,33806,56391,2026-04-23,Arrested,1426
709,22321,28789,2025-08-07,Arrested,244
710,16656,4079,2023-08-12,Arrested,18
711,45926,33394,2023-09-09,Arrested,313
712,36514,1888,2023-10-26,Arrested,4
713,45942,41245,2025-10-21,Arrested,510
714,29290,33081,2025-05-23,Arrested,307
715,10104,28063,2024-08-05,Surrender,236
716,33446,52503,2024-11-27,Arrested,1056
717,37986,37359,2026-05-26,Arrested,380
718,42802,1455,2025-03-13,Arrested,5
719,23889,29540,2024-12-27,Arrested,249
720,35634,57211,2024-01-14,Arrested,1517
721,8409,27626,2026-01-11,Arrested,225
722,4542,25907,2025-04-15,Arrested,203
723,23151,54574,2024-05-25,Arrested,1231
724,30357,13543,2023-02-19,Arrested,71
725,45720,8700,2024-08-14,Arrested,40
726,18381,7697,2024-06-14,Arrested,40
727,46396,42379,2026-04-29,Arrested,550
728,36521,28904,2026-06-30,Arrested,241
729,39011,17304,2025-08-09,Arrested,88
730,28061,27676,2025-09-21,Arrested,229
731,46555,1009,2024-09-25,Arrested,6
732,18468,16767,2024-10-22,Arrested,86
733,194,40290,2024-10-26,Arrested,476
734,35332,46560,2026-06-11,Arrested,716
735,2891,8844,2024-02-22,Arrested,46
736,959,2905,2025-05-23,Surrender,9
737,887,39992,2023-08-08,Arrested,470
738,29328,34093,2026-05-27,Arrested,323
739,4055,47720,2026-06-22,Arrested,770
740,48194,33001,2024-09-25,Arrested,306
741,28965,18452,2024-11-14,Arrested,94
742,22229,10167,2024-08-04,Arrested,45
743,21932,14619,2025-02-11,Arrested,70
744,17015,55063,2023-11-16,Arrested,1284
745,47729,39697,2024-11-21,Surrender,449
746,34467,1702,2026-02-25,Arrested,3
747,15955,49494,2026-04-28,Arrested,862
748,16831,60924,2025-04-19,Arrested,1973
749,42613,7266,2026-05-01,Arrested,30
750,42447,7531,2023-08-19,Arrested,39
751,26450,4952,2025-11-15,Arrested,22
752,49569,60240,2026-06-02,Arrested,1878
753,4938,35156,2023-06-23,Arrested,350
754,16143,1265,2025-03-27,Surrender,1
755,11288,12630,2025-09-01,Arrested,63
756,37508,55096,2025-02-19,Surrender,1293
757,31851,38670,2023-06-18,Arrested,422
758,1519,3668,2024-06-16,Arrested,14
759,9289,13726,2024-12-25,Arrested,67
760,35966,22187,2026-02-16,Arrested,108
761,22852,46468,2025-01-07,Arrested,714
762,13592,41541,2025-06-16,Surrender,519
763,24854,58032,2025-06-02,Arrested,1606
764,37022,49517,2024-02-26,Arrested,865
765,45169,39537,2023-09-08,Arrested,452
766,35294,46726,2025-06-27,Arrested,722
767,17240,14480,2026-03-02,Arrested,72
768,4524,36630,2024-05-02,Arrested,371
769,24803,46581,2023-05-21,Arrested,724
770,42498,24213,2025-12-28,Arrested,121
771,8789,334,2023-07-28,Arrested,3
772,25963,40375,2025-10-13,Arrested,475
773,40168,49370,2025-08-08,Arrested,855
774,42775,59731,2024-10-02,Arrested,1807
775,945,23897,2024-12-31,Arrested,118
776,47590,9159,2023-10-07,Surrender,42
777,7580,43730,2024-06-27,Arrested,603
778,27323,45752,2025-05-03,Arrested,679
779,26265,19929,2024-08-29,Arrested,100
780,43059,49599,2024-05-20,Arrested,868
781,30629,61002,2025-08-31,Arrested,1987
782,48806,2888,2024-04-10,Arrested,15
783,13136,47044,2025-01-12,Arrested,734
784,3725,14071,2026-03-03,Arrested,71
785,22295,15668,2025-02-12,Arrested,76
786,33107,36267,2024-10-16,Arrested,365
787,49240,16659,2023-11-05,Arrested,85
788,41070,40343,2024-03-19,Arrested,479
789,23903,24723,2023-11-04,Arrested,155
790,43615,1460,2025-05-26,Surrender,3
791,20888,45573,2025-06-25,Arrested,676
792,34019,1778,2023-05-12,Arrested,4
793,41847,12170,2023-07-16,Arrested,62
794,27298,31849,2024-01-20,Arrested,294
795,15531,24748,2024-10-25,Surrender,159
796,48259,26066,2026-05-19,Arrested,204
797,15810,55947,2025-11-05,Arrested,1377
798,24548,47896,2023-02-01,Arrested,789
799,1152,51287,2025-07-03,Arrested,975
800,15234,56427,2024-10-19,Arrested,1431
801,13585,45740,2025-06-12,Arrested,679
802,4783,34336,2024-03-28,Arrested,331
803,26840,40264,2023-04-24,Arrested,475
804,47996,14836,2024-04-09,Arrested,65
805,16489,60346,2025-06-24,Arrested,1890
806,45281,12183,2023-03-04,Arrested,64
807,35349,38925,2026-05-07,Arrested,429
808,39597,55253,2023-10-04,Arrested,1310
809,27981,46586,2023-02-07,Arrested,724
810,4174,34166,2024-09-09,Arrested,324
811,13934,22459,2025-04-30,Arrested,111
812,17682,22406,2024-11-01,Arrested,111
813,13434,37240,2026-02-28,Surrender,384
814,14874,55163,2026-05-12,Arrested,1296
815,42794,6028,2023-05-17,Arrested,30
816,11678,34656,2025-12-25,Surrender,334
817,25773,34672,2024-09-09,Arrested,335
818,15022,1614,2026-04-16,Arrested,7
819,31121,23099,2024-12-27,Surrender,114
820,29479,53651,2023-05-11,Arrested,1150
821,14969,22992,2024-08-16,Arrested,117
822,24470,34153,2025-07-18,Arrested,323
823,44773,51522,2023-12-04,Arrested,995
824,35086,49659,2026-03-09,Arrested,867
825,7624,43468,2026-04-02,Arrested,590
826,3517,5386,2025-03-17,Arrested,21
827,49106,25886,2024-10-23,Arrested,206
828,4207,33296,2023-05-18,Arrested,319
829,6565,12908,2026-01-22,Surrender,64
830,17381,34463,2025-09-05,Arrested,330
831,19759,53835,2023-10-10,Surrender,1165
832,5883,3775,2026-06-30,Arrested,11
833,39228,49827,2024-01-14,Arrested,885
834,9081,5449,2023-07-20,Arrested,21
835,30829,59892,2025-09-14,Arrested,1829
836,20037,10534,2023-10-04,Arrested,49
837,42789,33742,2025-09-15,Arrested,314
838,44659,56054,2023-04-20,Surrender,1385
839,35314,57604,2025-02-20,Arrested,1553
840,43493,53908,2025-03-04,Arrested,1163
841,42740,23178,2024-07-16,Arrested,118
842,9802,30522,2026-06-15,Arrested,270
843,2791,42972,2023-10-15,Arrested,577
844,713,30917,2025-07-11,Arrested,273
845,5531,36207,2025-02-25,Arrested,363
846,29861,23409,2025-03-14,Arrested,115
847,35114,17492,2026-06-30,Arrested,88
848,30668,37632,2026-06-30,Arrested,388
849,28804,10604,2023-04-01,Arrested,55
850,8875,724,2024-03-24,Arrested,3
851,19367,55535,2023-09-06,Arrested,1338
852,42766,48886,2023-10-18,Arrested,838
853,28610,56682,2023-06-18,Arrested,1455
854,34433,46709,2023-12-12,Surrender,724
855,1060,39598,2025-05-28,Surrender,452
856,20035,24290,2024-01-01,Arrested,132
857,41776,25284,2024-03-29,Arrested,178
858,39922,52464,2024-11-16,Arrested,1057
859,40037,55966,2023-11-07,Arrested,1378
860,41389,60963,2025-05-08,Arrested,1980
861,179,57366,2026-02-06,Surrender,1528
862,22235,22738,2023-11-18,Arrested,115
863,36507,13030,2026-03-14,Arrested,58
864,11028,6135,2024-09-24,Surrender,28
865,1926,8837,2023-09-29,Arrested,46
866,3461,20114,2025-09-01,Arrested,100
867,26644,4532,2024-04-28,Arrested,19
868,24743,21870,2025-10-20,Arrested,110
869,13831,43166,2023-07-06,Arrested,582
870,12995,59261,2024-06-27,Surrender,1755
871,7378,24451,2024-12-08,Arrested,141
872,19922,35544,2025-12-21,Arrested,345
873,19084,40216,2024-02-28,Arrested,469
874,9090,2618,2024-04-03,Arrested,9
875,26327,33348,2023-05-11,Arrested,317
876,42120,10412,2026-05-16,Arrested,48
877,34053,21169,2023-12-11,Arrested,109
878,17926,4467,2025-01-24,Arrested,20
879,11035,39949,2025-09-08,Surrender,460
880,1677,10293,2025-05-31,Arrested,43
881,19626,8081,2026-01-18,Arrested,40
882,29280,35648,2023-08-31,Arrested,355
883,26198,18422,2024-12-05,Arrested,94
884,18419,23622,2026-06-25,Arrested,118
885,12953,36761,2025-11-07,Arrested,370
886,278,38832,2026-03-02,Arrested,428
887,17098,6838,2026-06-12,Arrested,26
888,34096,45025,2025-06-06,Arrested,652
889,9686,23798,2024-09-20,Arrested,119
890,28679,52219,2024-02-14,Arrested,1035
891,46083,38762,2023-04-20,Arrested,428
892,39988,31323,2023-06-07,Arrested,282
893,4147,22102,2026-06-30,Surrender,112
894,34827,35211,2023-09-10,Arrested,351
895,4763,45833,2024-02-10,Arrested,691
896,21163,48545,2026-01-22,Arrested,815
897,27529,46760,2023-11-22,Surrender,733
898,37425,51576,2023-11-14,Arrested,994
899,43650,40809,2025-02-26,Surrender,491
900,867,20644,2024-07-15,Arrested,98
901,13169,4435,2024-04-30,Arrested,17
902,48343,1757,2026-06-18,Arrested,3
903,46953,37831,2025-05-02,Arrested,397
904,10528,8023,2025-04-23,Arrested,39
905,5931,16701,2024-09-04,Surrender,81
906,1413,11914,2025-05-19,Arrested,49
907,12495,8893,2023-08-13,Arrested,46
908,49766,39597,2024-04-02,Arrested,449
909,38557,2432,2023-05-14,Arrested,9
910,6171,16704,2024-06-06,Arrested,85
911,4660,45511,2024-12-12,Arrested,676
912,21703,39109,2025-04-24,Arrested,437
913,37169,40969,2024-11-23,Arrested,501
914,4456,5502,2024-12-23,Arrested,20
915,4546,50181,2025-04-18,Arrested,900
916,29439,49820,2023-04-18,Arrested,881
917,30379,44725,2026-05-28,Arrested,641
918,14531,47594,2026-06-26,Arrested,764
919,9984,18325,2024-04-13,Arrested,93
920,18311,36964,2025-05-25,Arrested,371
921,8990,1170,2025-04-23,Surrender,3
922,25501,39364,2025-07-10,Arrested,444
923,31993,42945,2023-02-11,Arrested,566
924,6529,4340,2024-05-05,Surrender,19
925,9745,9241,2024-11-07,Arrested,44
926,26972,55511,2025-10-14,Arrested,1334
927,27311,41542,2025-03-21,Arrested,519
928,30799,28255,2025-11-27,Arrested,234
929,11041,5802,2023-07-21,Surrender,25
930,14939,39162,2026-03-08,Arrested,435
931,15721,27643,2025-04-06,Arrested,231
932,19666,22138,2026-05-05,Arrested,107
933,42714,26084,2024-12-25,Arrested,206
934,38747,53185,2024-03-18,Arrested,1108
935,24050,31199,2024-09-28,Arrested,277
936,34538,53242,2023-05-24,Arrested,1118
937,49440,11071,2024-03-20,Arrested,54
938,36183,53615,2025-04-10,Arrested,1141
939,37797,35483,2026-06-15,Arrested,349
940,29875,23669,2026-06-30,Arrested,120
941,34434,25018,2023-12-08,Arrested,168
942,10666,29045,2023-08-09,Arrested,255
943,41925,27574,2025-01-05,Arrested,230
944,12638,6514,2025-11-28,Arrested,31
945,48210,44834,2024-11-04,Arrested,646
946,48559,22244,2026-04-20,Arrested,108
947,44855,43223,2024-12-27,Arrested,583
948,17276,57838,2025-11-03,Arrested,1583
949,3800,35697,2024-04-29,Arrested,356
950,33066,40420,2026-02-21,Arrested,476
951,14956,5219,2026-06-30,Arrested,21
952,44747,48889,2023-09-04,Surrender,833
953,34870,54783,2026-01-15,Surrender,1252
954,11702,5394,2026-02-17,Arrested,20
955,30165,51486,2024-11-21,Arrested,989
956,38017,8611,2025-08-17,Arrested,39
957,10871,56977,2024-08-22,Arrested,1483
958,30746,28813,2025-10-31,Arrested,247
959,9804,43872,2024-03-28,Arrested,604
960,815,53103,2025-04-20,Arrested,1104
961,28473,5474,2023-05-15,Arrested,24
962,48903,2490,2023-11-09,Arrested,14
963,17941,39817,2024-07-13,Arrested,460
964,49681,12870,2025-08-14,Arrested,58
965,36058,36699,2024-10-23,Arrested,374
966,8265,49803,2023-06-30,Arrested,877
967,24637,57865,2023-10-02,Arrested,1590
968,42399,24735,2023-11-19,Surrender,156
969,42248,60075,2023-06-07,Arrested,1859
970,20288,50374,2025-04-08,Arrested,913
971,37375,24203,2025-08-21,Surrender,124
972,18413,39753,2023-09-16,Arrested,461
973,26776,57279,2023-07-29,Arrested,1520
974,21705,51932,2025-02-03,Arrested,1026
975,27438,27816,2026-04-27,Arrested,228
976,49734,33969,2024-06-06,Surrender,327
977,48108,20620,2026-02-21,Arrested,102
978,48523,10719,2023-01-19,Arrested,53
979,28495,39634,2026-01-07,Arrested,455
980,27573,29891,2025-07-08,Arrested,263
981,46928,11617,2026-06-17,Arrested,49
982,7566,54549,2024-01-10,Arrested,1234
983,21395,14192,2025-08-13,Arrested,66
984,473,10739,2024-10-23,Arrested,51
985,11172,36419,2026-06-05,Arrested,368
986,35133,46729,2026-05-06,Arrested,724
987,17663,28774,2025-02-13,Arrested,241
988,39630,26587,2026-01-04,Surrender,215
989,29695,6269,2024-04-25,Arrested,28
990,17382,34827,2024-10-08,Arrested,344
991,35077,35213,2024-02-23,Arrested,348
992,17591,30165,2023-04-28,Arrested,272
993,11400,42437,2023-09-27,Surrender,558
994,33334,22811,2023-03-23,Arrested,120
995,36385,553,2023-07-12,Arrested,2
996,720,45039,2026-03-22,Arrested,653
997,18095,15648,2025-10-30,Arrested,75
998,37796,11342,2025-11-24,Arrested,55
999,39464,28830,2025-10-08,Arrested,242
1000,45371,40229,2025-04-14,Arrested,468
1001,814,56373,2026-06-08,Arrested,1426
1002,22741,41179,2024-06-10,Arrested,512
1003,40628,45362,2024-06-17,Arrested,669
1004,21633,12344,2024-07-01,Arrested,60
1005,15157,60957,2025-09-04,Surrender,1983
1006,20452,22408,2024-09-18,Arrested,109
1007,12252,39871,2025-10-01,Arrested,461
1008,21877,47766,2023-12-21,Surrender,782
1009,38595,43877,2025-11-26,Arrested,606
1010,13590,15271,2024-07-09,Arrested,73
1011,9313,27628,2025-03-30,Arrested,229
1012,31163,57417,2025-09-09,Arrested,1538
1013,40588,53360,2025-01-12,Arrested,1125
1014,45959,33674,2026-06-30,Arrested,317
1015,30500,26285,2023-09-30,Arrested,213
1016,13701,3064,2025-12-24,Arrested,16
1017,31607,42531,2026-02-02,Arrested,556
1018,37039,29789,2024-12-15,Arrested,263
1019,18263,55339,2024-05-22,Arrested,1320
1020,44115,12503,2024-08-24,Arrested,59
1021,29368,59224,2026-03-20,Arrested,1748
1022,22643,48765,2024-10-02,Arrested,828
1023,2438,14689,2024-07-07,Arrested,72
1024,4905,56949,2023-04-28,Arrested,1480
1025,47460,32999,2024-04-18,Arrested,308
1026,46397,1499,2025-03-01,Arrested,4
1027,36852,2807,2024-09-06,Arrested,16
1028,30906,49043,2025-03-12,Surrender,845
1029,32682,57461,2024-06-13,Surrender,1544
1030,30339,26418,2024-10-05,Arrested,212
1031,46722,22067,2025-08-04,Arrested,112
1032,49100,44272,2023-12-15,Arrested,622
1033,36021,15412,2024-07-03,Arrested,76
1034,2232,12565,2025-08-21,Arrested,57
1035,37046,46806,2025-02-22,Arrested,727
1036,306,59840,2025-07-07,Surrender,1819
1037,38753,3249,2025-12-09,Arrested,12
1038,40607,18946,2026-01-05,Arrested,89
1039,39050,5545,2024-05-28,Arrested,22
1040,5034,35838,2025-05-15,Arrested,353
1041,17601,44004,2026-04-03,Arrested,610
1042,11780,44972,2024-03-19,Surrender,652
1043,40544,54634,2024-02-23,Arrested,1242
1044,14513,36232,2024-07-31,Arrested,364
1045,29661,49042,2024-07-05,Arrested,839
1046,41069,15128,2023-09-19,Arrested,76
1047,31467,41502,2026-06-22,Arrested,515
1048,14443,23280,2025-06-11,Surrender,116
1049,37240,18495,2024-12-25,Arrested,93
1050,18928,7371,2023-12-13,Surrender,39
1051,35543,47141,2025-12-15,Arrested,746
1052,18757,18756,2025-04-11,Arrested,90
1053,46512,16635,2023-05-02,Arrested,87
1054,19467,48000,2026-06-24,Arrested,787
1055,1004,44616,2024-05-23,Arrested,641
1056,42313,45316,2023-12-28,Arrested,666
1057,42692,9870,2025-08-19,Arrested,42
1058,7923,4350,2024-04-22,Arrested,17
1059,49902,45419,2025-05-26,Surrender,670
1060,29093,40616,2026-06-30,Arrested,482
1061,39941,53291,2025-03-04,Arrested,1115
1062,46843,57570,2024-02-09,Arrested,1556
1063,38111,51454,2026-01-12,Arrested,989
1064,3318,6095,2024-06-13,Arrested,25
1065,41008,38249,2024-10-26,Arrested,411
1066,12781,51923,2024-06-08,Arrested,1022
1067,6404,53571,2024-02-11,Arrested,1146
1068,28274,56378,2026-06-14,Surrender,1424
1069,41170,12467,2024-07-14,Arrested,58
1070,1470,46909,2023-12-30,Arrested,740
1071,29750,39730,2024-04-07,Arrested,452
1072,21760,45850,2023-07-05,Arrested,691
1073,29398,54770,2024-04-13,Arrested,1256
1074,14101,25532,2023-03-26,Arrested,200
1075,42452,6714,2025-04-13,Surrender,31
1076,8799,711,2025-01-08,Arrested,2
1077,43165,44528,2026-03-08,Arrested,634
1078,15556,40893,2023-10-25,Arrested,498
1079,31314,12757,2025-04-25,Arrested,60
1080,20887,35732,2024-07-12,Arrested,353
1081,25429,4528,2025-01-29,Surrender,23
1082,37614,48366,2023-07-12,Arrested,804
1083,26923,49747,2025-10-14,Arrested,880
1084,25528,33070,2025-06-18,Arrested,305
1085,35789,23922,2024-11-29,Arrested,113
1086,44481,22048,2025-03-23,Arrested,108
1087,23203,21101,2023-06-11,Arrested,112
1088,6676,52225,2025-08-13,Arrested,1036
1089,7204,7620,2025-01-12,Surrender,39
1090,19834,53947,2025-06-16,Arrested,1168
1091,8299,23589,2026-03-07,Arrested,113
1092,41536,12469,2024-06-06,Arrested,60
1093,5711,19462,2023-07-03,Arrested,101
1094,24842,13836,2024-02-27,Arrested,65
1095,40939,11022,2024-10-04,Arrested,54
1096,9254,2629,2024-07-30,Arrested,14
1097,33978,31104,2023-07-07,Arrested,273
1098,39493,46114,2023-08-05,Arrested,693
1099,24954,46789,2025-03-09,Arrested,727
1100,33745,32365,2023-11-04,Arrested,299
1101,40983,12464,2024-06-19,Arrested,63
1102,10449,28311,2026-06-17,Arrested,238
1103,31948,9035,2023-07-12,Arrested,42
1104,23115,45711,2024-05-24,Arrested,682
1105,1845,57563,2026-04-18,Arrested,1547
1106,30230,57983,2024-06-23,Surrender,1598
1107,34546,49121,2023-10-15,Arrested,841
1108,12468,60519,2025-01-17,Arrested,1922
1109,24741,21113,2023-03-07,Arrested,106
1110,31137,44011,2026-04-05,Surrender,611
1111,26971,32570,2025-01-14,Arrested,297
1112,8581,2968,2025-04-24,Arrested,11
1113,33377,41453,2025-05-02,Surrender,519
1114,40762,1837,2025-12-12,Arrested,7
1115,22777,40688,2023-03-14,Arrested,493
1116,45931,28718,2024-09-18,Arrested,242
1117,34047,13567,2024-01-10,Arrested,69
1118,4594,21331,2024-12-21,Arrested,112
1119,765,7215,2024-07-18,Arrested,27
1120,6107,30573,2024-10-23,Arrested,271
1121,4144,51190,2025-12-22,Arrested,971
1122,11644,40549,2025-02-17,Arrested,484
1123,2018,55281,2025-08-26,Arrested,1310
1124,23921,8780,2024-11-01,Arrested,34
1125,36557,14299,2025-07-25,Arrested,72
1126,46194,27895,2026-01-03,Arrested,225
1127,32198,52373,2024-11-18,Arrested,1049
1128,8231,14844,2025-04-02,Arrested,65
1129,32027,10955,2025-03-17,Arrested,53
1130,1775,48861,2023-07-02,Arrested,838
1131,15629,15912,2026-05-04,Arrested,76
1132,20020,3436,2026-05-20,Arrested,10
1133,45987,34157,2025-04-23,Arrested,321
1134,43304,28350,2026-06-30,Arrested,233
1135,15276,41519,2023-08-20,Arrested,520
1136,10178,33420,2024-05-07,Arrested,313
1137,30879,30322,2024-09-13,Arrested,271
1138,13991,10832,2024-02-11,Arrested,53
1139,37014,14541,2026-06-30,Arrested,65
1140,10974,3041,2025-12-26,Arrested,14
1141,18142,43408,2024-08-23,Arrested,591
1142,18,34532,2026-06-30,Arrested,335
1143,1656,57194,2026-03-13,Arrested,1506
1144,4958,39806,2024-04-10,Surrender,460
1145,10878,389,2023-12-03,Surrender,7
1146,44797,25873,2024-10-12,Arrested,206
1147,7196,33985,2025-12-23,Arrested,322
1148,47398,39185,2026-05-20,Arrested,438
1149,23165,57381,2023-10-19,Arrested,1536
1150,45507,39851,2024-07-16,Arrested,457
1151,5306,32785,2023-04-28,Arrested,311
1152,31084,18865,2025-05-12,Arrested,96
1153,5102,37118,2024-04-03,Arrested,379
1154,2909,5159,2026-06-26,Arrested,21
