AssocID,CaseID,SectionID
1875,20609,10
1876,20681,10
1877,20682,41
1878,20863,24
1879,21144,43
1880,21200,38
1881,21397,17
1882,21397,18
1883,21466,24
1884,22188,18
1885,22188,17
1886,22773,8
1887,22922,40
1888,23013,34
1889,23852,34
1890,23987,42
1891,24308,16
1892,24555,24
1893,24893,34
1894,25534,42
1895,25534,43
1896,25691,41
1897,25809,16
1898,26032,2
1899,26154,43
1900,26379,24
1901,26435,2
1902,26463,15
1903,26715,13
1904,26726,42
1905,26726,43
1906,26755,13
1907,26763,41
1908,26771,41
1909,27070,9
1910,27077,41
1911,27353,41
1912,27395,2
1913,27646,16
1914,27937,34
1915,27964,13
1916,28208,21
1917,28208,22
1918,28339,4
1919,28375,43
1920,28395,41
1921,28543,1
1922,28545,18
1923,28607,42
1924,28665,34
1925,28738,36
1926,28780,13
1927,29107,39
1928,29362,5
1929,29483,24
1930,30350,41
1931,30400,5
1932,30400,6
1933,30667,1
1934,30813,5
1935,30813,6
1936,30868,6
1937,30909,35
1938,31045,40
1939,31328,10
1940,31563,24
1941,31591,16
1942,31674,4
1943,31905,24
1944,31994,34
1945,32325,13
1946,32539,40
1947,33359,18
1948,33400,17
1949,33650,8
1950,33794,17
1951,33883,34
1952,33895,13
1953,34345,9
1954,34731,16
1955,34757,34
1956,34941,34
1957,35571,24
1958,35621,41
1959,35897,42
1960,35993,5
1961,36079,1
1962,36618,17
1963,36690,34
1964,36722,34
1965,36986,43
1966,36986,42
1967,37335,2
1968,37471,34
1969,37518,38
1970,37518,37
1971,37565,7
1972,37587,5
1973,37587,6
1974,37640,24
1975,38069,24
1976,38267,13
1977,38430,8
1978,38430,9
1979,38557,22
1980,38592,17
1981,38669,13
1982,39030,13
1983,39084,5
1984,39340,13
1985,39471,34
1986,39561,7
1987,39562,35
1988,39611,42
1989,39762,8
1990,39784,34
1991,39804,24
1992,40046,8
1993,40188,16
1994,40477,34
1995,40614,17
1996,40732,15
1997,40798,7
1998,41075,42
1999,41075,43
2000,41169,24
2001,41343,40
2002,41508,7
2003,41636,35
2004,41665,7
2005,42136,9
2006,42730,5
2007,42730,6
2008,42925,8
2009,43033,34
2010,43135,38
2011,43153,1
2012,43326,41
2013,43342,34
2014,43795,24
2015,43890,41
2016,44004,5
2017,44004,6
2018,44147,7
2019,44565,24
2020,44662,18
2021,45001,10
2022,45136,4
2023,45683,43
2024,45685,41
2025,45834,24
2026,46225,10
2027,46351,4
2028,46744,6
2029,46744,5
2030,46870,1
2031,47608,6
2032,47608,5
2033,47732,8
2034,47735,24
2035,48121,16
2036,48147,24
2037,48221,6
2038,48638,16
2039,48763,17
2040,48903,13
2041,49343,2
2042,49694,7
2043,49746,35
2044,423,32
2045,588,33
2046,611,33
2047,975,33
2048,1001,31
2049,1039,33
2050,1319,32
2051,1319,31
2052,1370,33
2053,1418,31
2054,1504,32
2055,1504,31
2056,1527,32
2057,1527,31
2058,1544,33
2059,1604,33
2060,1837,32
2061,1930,31
2062,2001,33
2063,2202,32
2064,2250,33
2065,2298,33
2066,2300,32
2067,2449,31
2068,2740,32
2069,2753,31
2070,2999,33
2071,3098,31
2072,3536,32
2073,3826,33
2074,3945,33
2075,4104,11
2076,4311,11
2077,4564,11
2078,4708,11
2079,4901,12
2080,4901,11
2081,4904,12
2082,4904,11
2083,4986,12
2084,5104,11
2085,5136,11
2086,5136,12
2087,5321,11
2088,5439,12
2089,5439,11
2090,5472,11
2091,5494,11
2092,5647,12
2093,5780,11
2094,5871,11
2095,6073,11
2096,6163,11
2097,6335,11
2098,6391,11
2099,6444,11
2100,6460,11
2101,6484,12
2102,6534,11
2103,6660,11
2104,6660,12
2105,6671,11
2106,6906,11
2107,6916,12
2108,7011,11
2109,7194,12
2110,7264,11
2111,7282,11
2112,8179,12
2113,8185,12
2114,8284,11
2115,8284,12
2116,8377,11
2117,8474,12
2118,8504,19
2119,8509,19
2120,8519,20
2121,8519,19
2122,8524,20
2123,8528,19
2124,8555,19
2125,8558,19
2126,8594,20
2127,8614,20
2128,8623,19
2129,8623,20
2130,8662,20
2131,8662,19
2132,8680,19
2133,8694,19
2134,8701,19
2135,8725,19
2136,8727,20
2137,8738,20
2138,8746,19
2139,8755,19
2140,8759,20
2141,8764,19
2142,8768,19
2143,8801,20
2144,8801,19
2145,8805,19
2146,8805,20
2147,8818,20
2148,8825,19
2149,8828,19
2150,8828,20
2151,8836,20
2152,8856,20
2153,8856,19
2154,8860,19
2155,8899,20
2156,8913,20
2157,8923,20
2158,8923,19
2159,8925,20
2160,8964,20
2161,8977,19
2162,8977,20
2163,8985,19
2164,8986,19
2165,8987,19
2166,8994,20
2167,8997,19
2168,9000,19
2169,9002,20
2170,9026,20
2171,9071,20
2172,9083,19
2173,9090,19
2174,9090,20
2175,9100,19
2176,9101,19
2177,9116,20
2178,9116,19
2179,9126,19
2180,9132,19
2181,9151,20
2182,9151,19
2183,9254,19
2184,9531,19
2185,9855,20
2186,9959,19
2187,9981,20
2188,10670,19
2189,10670,20
2190,10829,19
2191,10875,19
2192,10922,20
2193,10963,20
2194,11120,19
2195,11451,20
2196,11601,20
2197,11731,20
2198,11986,19
2199,12324,20
2200,12359,19
2201,12364,19
2202,12390,19
2203,12448,19
2204,12588,19
2205,12600,19
2206,12748,19
2207,12852,19
2208,13118,6
2209,13248,17
2210,13338,24
2211,13867,2
2212,13938,34
2213,14012,43
2214,14012,42
2215,14026,6
2216,14198,36
2217,14238,42
2218,14238,43
2219,14482,35
2220,15660,34
2221,15786,7
2222,15908,24
2223,15911,9
2224,16010,41
2225,16037,17
2226,16572,34
2227,17723,1
2228,17924,6
2229,18123,43
2230,18123,42
2231,18186,34
2232,18330,17
2233,18568,42
2234,18572,2
2235,18585,5
2236,18858,24
2237,18863,9
2238,19139,8
2239,19139,9
2240,19294,6
2241,19351,34
2242,19743,21
2243,19743,22
2244,19881,2
2245,19894,4
2246,19945,34
2247,20006,13
2248,20051,10
2249,20146,21
2250,20674,34
2251,20713,24
2252,20926,41
2253,20943,9
2254,20981,24
2255,21612,43
2256,21728,41
2257,21805,36
2258,21862,16
2259,21863,41
2260,21869,40
2261,22008,16
2262,22034,1
2263,22046,6
2264,22214,8
2265,22425,34
2266,22863,7
2267,22945,21
2268,22945,22
2269,23150,6
2270,23150,5
2271,23195,34
2272,23374,34
2273,23774,34
2274,24080,1
2275,24094,42
2276,24346,6
2277,24355,34
2278,24598,42
2279,25035,18
2280,25093,41
2281,25094,38
2282,25094,37
2283,25196,16
2284,25735,22
2285,25735,21
2286,25905,1
2287,25982,41
2288,26140,41
2289,26200,13
2290,26969,1
2291,27243,8
2292,27243,9
2293,27392,7
2294,27433,34
2295,27469,4
2296,27547,34
2297,27908,10
2298,28524,24
2299,28661,38
2300,29264,22
2301,29506,16
2302,29701,42
2303,29820,13
2304,29935,16
2305,30048,18
2306,30398,35
2307,30530,5
2308,30530,6
2309,30584,43
2310,30707,40
2311,30811,21
2312,30838,10
2313,30930,7
2314,31152,41
2315,31465,36
2316,31631,9
2317,31830,13
2318,31922,16
2319,32248,5
2320,32456,24
2321,32498,13
2322,32721,9
2323,33049,37
2324,33130,16
2325,33258,16
2326,33263,16
2327,33409,10
2328,33475,24
2329,33479,1
2330,33648,7
2331,33690,24
2332,34153,7
2333,34326,34
2334,34496,6
2335,34498,21
2336,34533,13
2337,34548,34
2338,34746,15
2339,34775,43
2340,34775,42
2341,35007,6
2342,35007,5
2343,35025,13
2344,35167,24
2345,35307,5
2346,35353,24
2347,35498,10
2348,35831,38
2349,35845,10
2350,35859,18
2351,35878,18
2352,35945,18
2353,36414,34
2354,36561,22
2355,36852,8
2356,36852,9
2357,36973,34
2358,36978,16
2359,37055,22
2360,37055,21
2361,37075,5
2362,37075,6
2363,37262,24
2364,37381,1
2365,37459,34
2366,37950,37
2367,38128,13
2368,38291,7
2369,38350,24
2370,38371,6
2371,38466,24
2372,38609,5
2373,38723,1
2374,38730,10
2375,38945,43
2376,38945,42
2377,39178,16
2378,39257,10
2379,39297,24
2380,39376,5
2381,39659,4
2382,39744,24
2383,40518,22
2384,40528,24
2385,40697,34
2386,40773,43
2387,40928,34
2388,41060,34
2389,41642,34
2390,41728,22
2391,41728,21
2392,42058,24
2393,42389,43
2394,42555,34
2395,42800,13
2396,42877,8
2397,42979,10
2398,43197,9
2399,43296,10
2400,43729,24
2401,43771,10
2402,43909,34
2403,44272,13
2404,44280,7
2405,45071,6
2406,45205,16
2407,45418,16
2408,45723,34
2409,45992,24
2410,46043,4
2411,46094,8
2412,46167,24
2413,46482,13
2414,46829,10
2415,46921,6
2416,46921,5
2417,47543,34
2418,47681,24
2419,47720,24
2420,47757,6
2421,47757,5
2422,47984,16
2423,48096,21
2424,48140,17
2425,48140,18
2426,48455,6
2427,48532,13
2428,48806,16
2429,48967,7
2430,48985,4
2431,49024,16
2432,49726,6
2433,49726,5
2434,49781,18
2435,49943,35
2436,106,32
2437,238,33
2438,635,33
2439,664,33
2440,959,33
2441,965,31
2442,1014,33
2443,1101,32
2444,1401,31
2445,1645,31
2446,1676,33
2447,1791,31
2448,1791,32
2449,1914,33
2450,2087,33
2451,2335,33
2452,2360,32
2453,3036,33
2454,3039,33
2455,3158,33
2456,3356,33
2457,3531,33
2458,3934,32
2459,3934,31
2460,3939,33
2461,4067,11
2462,4252,12
2463,4252,11
2464,4255,11
2465,5004,11
2466,5017,12
2467,5043,11
2468,5240,11
2469,5271,11
2470,5391,11
2471,5549,11
2472,5643,11
2473,5701,11
2474,5846,11
2475,5868,11
2476,5898,11
2477,6130,11
2478,6478,11
2479,6926,11
2480,6968,11
2481,6968,12
2482,7002,11
2483,7058,11
2484,7142,12
2485,7148,11
2486,7386,11
2487,7431,11
2488,7960,11
2489,8302,12
2490,8352,12
2491,8355,11
2492,8370,12
2493,8505,19
2494,8523,20
2495,8537,19
2496,8537,20
2497,8577,20
2498,8581,19
2499,8586,20
2500,8590,19
2501,8607,19
2502,8607,20
2503,8609,19
2504,8632,20
2505,8633,19
2506,8633,20
2507,8644,19
2508,8654,19
2509,8654,20
2510,8667,20
2511,8679,19
2512,8686,19
2513,8720,20
2514,8720,19
2515,8739,20
2516,8740,20
2517,8744,19
2518,8758,19
2519,8758,20
2520,8760,20
2521,8773,19
2522,8777,20
2523,8777,19
2524,8826,20
2525,8826,19
2526,8832,19
2527,8832,20
2528,8855,19
2529,8863,20
2530,8945,19
2531,8949,19
2532,8955,19
2533,8980,19
2534,8980,20
2535,8993,19
2536,9010,20
2537,9010,19
2538,9011,20
2539,9011,19
2540,9032,19
2541,9032,20
2542,9036,20
2543,9052,20
2544,9052,19
2545,9053,19
2546,9057,19
2547,9060,20
2548,9060,19
2549,9073,19
2550,9073,20
2551,9084,19
2552,9085,19
2553,9086,20
2554,9094,19
2555,9094,20
2556,9117,20
2557,9127,20
2558,9159,19
2559,9175,19
2560,9304,19
2561,9328,19
2562,9349,19
2563,9911,20
2564,9933,19
2565,9949,19
2566,9949,20
2567,9975,20
2568,10145,19
2569,10400,20
2570,10406,19
2571,10477,20
2572,10662,19
2573,10974,19
2574,10974,20
2575,11203,19
2576,11265,20
2577,11265,19
2578,11469,20
2579,11557,19
2580,11808,19
2581,11808,20
2582,12408,20
2583,12449,20
2584,12449,19
2585,12611,19
2586,12611,20
2587,12768,19
2588,13283,17
2589,13399,5
2590,13580,8
2591,13580,9
2592,13613,9
2593,13647,1
2594,13689,7
2595,13701,41
2596,13990,6
2597,14155,34
2598,14273,13
2599,14286,21
2600,14286,22
2601,14554,42
2602,14671,39
2603,14715,41
2604,14728,24
2605,14806,41
2606,15302,41
2607,15486,17
2608,15924,34
2609,16074,40
2610,16441,24
2611,16533,4
2612,16565,24
2613,16804,6
2614,16804,5
2615,17134,38
2616,17134,37
2617,17876,6
2618,17876,5
2619,17967,24
2620,18007,40
2621,18011,34
2622,18350,10
2623,18353,24
2624,18486,13
2625,18487,37
2626,18489,39
2627,18549,34
2628,18610,5
2629,18704,41
2630,18823,35
2631,19357,10
2632,19710,10
2633,20040,5
2634,20189,41
2635,20482,16
2636,20543,36
2637,20676,8
2638,21161,5
2639,21209,34
2640,21602,24
2641,21645,6
2642,21677,24
2643,21915,43
2644,21926,34
2645,22271,35
2646,22277,13
2647,22666,5
2648,22666,6
2649,22859,4
2650,22896,16
2651,23015,10
2652,23023,41
2653,23035,13
2654,23403,6
2655,23403,5
2656,23489,21
2657,23489,22
2658,23652,16
2659,23956,22
2660,24006,6
2661,24195,34
2662,24344,34
2663,24567,2
2664,24809,16
2665,24864,18
2666,25006,9
2667,25084,6
2668,25311,13
2669,25360,24
2670,25584,43
2671,25694,41
2672,25776,38
2673,25904,6
2674,25934,34
2675,26557,10
2676,26577,38
2677,26616,41
2678,26711,40
2679,26786,35
2680,26858,43
2681,26867,36
2682,26938,7
2683,27023,40
2684,27082,9
2685,27082,8
2686,27523,41
2687,27693,13
2688,27775,41
2689,27943,22
2690,28604,24
2691,28654,4
2692,28934,16
2693,28995,34
2694,29146,43
2695,29235,21
2696,29298,16
2697,29642,16
2698,29668,24
2699,29956,43
2700,29956,42
2701,29985,10
2702,30110,24
2703,30113,34
2704,30549,22
2705,30549,21
2706,30551,10
2707,30761,17
2708,30776,1
2709,30837,1
2710,30863,34
2711,31032,6
2712,31208,38
2713,31298,40
2714,31691,15
2715,31886,40
2716,32184,24
2717,32383,40
2718,32527,41
2719,32536,6
2720,32625,37
2721,32655,34
2722,32684,6
2723,32877,9
2724,32877,8
2725,32932,16
2726,33050,10
2727,33062,34
2728,33076,35
2729,33302,4
2730,33424,5
2731,33424,6
2732,33746,42
2733,34093,34
2734,34102,16
2735,34231,10
2736,34449,17
2737,34449,18
2738,34458,34
2739,34648,7
2740,34709,8
2741,34709,9
2742,34807,16
2743,35504,13
2744,35522,5
2745,35535,24
2746,35665,6
2747,35798,13
2748,35942,16
2749,36026,41
2750,36215,41
2751,36366,41
2752,36610,24
2753,36840,7
2754,37298,5
2755,37298,6
2756,37365,24
2757,37582,10
2758,37606,24
2759,37728,10
2760,37736,40
2761,37841,13
2762,37959,40
2763,38075,5
2764,38521,5
2765,38753,9
2766,38928,40
2767,39096,36
2768,39139,34
2769,39214,42
2770,39214,43
2771,39390,16
2772,39436,24
2773,39876,4
2774,39909,37
2775,40190,41
2776,40204,24
2777,40284,16
2778,40389,43
2779,40522,9
2780,40572,9
2781,40572,8
2782,40812,16
2783,41204,10
2784,41265,9
2785,41368,21
2786,41599,7
2787,41638,7
2788,41689,16
2789,41753,41
2790,41985,24
2791,42215,41
2792,42371,1
2793,42439,13
2794,42625,34
2795,42922,16
2796,43212,41
2797,43563,16
2798,43584,7
2799,43814,34
2800,43941,4
2801,43960,13
2802,44168,13
2803,44506,17
2804,44606,21
2805,44754,10
2806,45078,24
2807,45124,22
2808,45349,42
2809,45404,41
2810,45414,13
2811,45532,13
2812,45825,16
2813,45930,39
2814,45977,36
2815,46170,34
2816,46286,13
2817,46990,22
2818,47207,6
2819,47390,40
2820,47790,43
2821,47790,42
2822,47849,15
2823,48180,18
2824,48180,17
2825,48471,16
2826,48480,16
2827,48496,4
2828,48659,34
2829,49142,8
2830,49142,9
2831,49167,10
2832,49636,7
2833,49643,16
2834,49712,9
2835,49729,18
2836,49729,17
2837,49973,41
2838,65,33
2839,645,33
2840,677,33
2841,1564,33
2842,1615,32
2843,1838,32
2844,1840,33
2845,2295,33
2846,2358,32
2847,2884,33
2848,3054,31
2849,3054,32
2850,3369,33
2851,3384,31
2852,3384,32
2853,3758,33
2854,4796,11
2855,5084,11
2856,5482,11
2857,6330,11
2858,6398,11
2859,6549,11
2860,6655,11
2861,6866,11
2862,6922,12
2863,7091,12
2864,7245,11
2865,7438,11
2866,8126,12
2867,8535,20
2868,8535,19
2869,8562,19
2870,8562,20
2871,8597,20
2872,8604,19
2873,8604,20
2874,8606,20
2875,8606,19
2876,8626,20
2877,8626,19
2878,8650,19
2879,8670,20
2880,8687,19
2881,8734,19
2882,8757,20
2883,8757,19
2884,8788,19
2885,8806,19
2886,8810,20
2887,8810,19
2888,8847,20
2889,8859,19
2890,8859,20
2891,8908,19
2892,8924,19
2893,8979,20
2894,8995,19
2895,9007,20
2896,9007,19
2897,9017,20
2898,9017,19
2899,9062,19
2900,9078,19
2901,9092,19
2902,9119,19
2903,9135,20
2904,9138,19
2905,9138,20
2906,9174,20
2907,9174,19
2908,9251,19
2909,9540,20
2910,9895,20
2911,10082,19
2912,10082,20
2913,11342,19
2914,11410,20
2915,11410,19
2916,11452,19
2917,11679,19
2918,11840,19
2919,11915,20
2920,12192,19
2921,12192,20
2922,12800,20
2923,12800,19
2924,13188,2
2925,13419,16
2926,13605,7
2927,13757,15
2928,14196,10
2929,14236,24
2930,14797,24
2931,15161,5
2932,15161,6
2933,15505,36
2934,15811,10
2935,15945,15
2936,16175,36
2937,16792,24
2938,16842,7
2939,16916,21
2940,17477,6
2941,17477,5
2942,17619,6
2943,17619,5
2944,17793,24
2945,17973,35
2946,18050,24
2947,18414,6
2948,18660,24
2949,18788,10
2950,19457,21
2951,20020,24
2952,20319,39
2953,20535,41
2954,20970,34
2955,21807,13
2956,23044,22
2957,23544,7
2958,23996,16
2959,23999,35
2960,24422,1
2961,24826,34
2962,25739,8
2963,25739,9
2964,26033,7
2965,26775,1
2966,26816,21
2967,27165,17
2968,27627,42
2969,27627,43
2970,27838,5
2971,27922,40
2972,28036,21
2973,28036,22
2974,28301,24
2975,28589,13
2976,28683,37
2977,29043,16
2978,29484,37
2979,29505,13
2980,29531,1
2981,30044,6
2982,30044,5
2983,30204,10
2984,30541,16
2985,30622,16
2986,31039,5
2987,32139,43
2988,32139,42
2989,32591,24
2990,33329,34
2991,33469,10
2992,33537,13
2993,33559,34
2994,33685,39
2995,34383,6
2996,34520,41
2997,35296,13
2998,35883,5
2999,36000,36
3000,36544,36
3001,36783,40
3002,37598,36
3003,37767,24
3004,37794,24
3005,37808,6
3006,37808,5
3007,37939,8
3008,38433,13
3009,38509,24
3010,39101,40
3011,39372,5
3012,39385,13
3013,39444,7
3014,40827,1
3015,40884,4
3016,41342,5
3017,41493,35
3018,41497,4
3019,41632,8
3020,42018,38
3021,42018,37
3022,43043,24
3023,43334,42
3024,43512,1
3025,43516,7
3026,43652,42
3027,43652,43
3028,43903,34
3029,44077,16
3030,44268,16
3031,44303,39
3032,45224,5
3033,45224,6
3034,45323,6
3035,45590,9
3036,45590,8
3037,45749,34
3038,46432,24
3039,46567,34
3040,46927,16
3041,47009,1
3042,48116,42
3043,48128,35
3044,48132,4
3045,49369,36
3046,4840,11
3047,5437,12
3048,6285,12
3049,6504,11
3050,8617,20
3051,8695,20
3052,8695,19
3053,10404,20
3054,15820,42
3055,18968,5
3056,25455,10
3057,28053,16
3058,31711,39
3059,32412,22
3060,34128,34
3061,34987,34
3062,35484,24
3063,41175,16
3064,41333,8
3065,41333,9
3066,43995,6
3067,46504,16
3068,47626,40
3069,49411,24
3070,49598,10
3071,8608,19
3072,8745,19
3073,13623,24
3074,16581,7
3075,21785,40
3076,22339,24
3077,22744,16
3078,24745,18
3079,47382,4
3080,48652,24
3081,48873,24
3082,6090,12
3083,8541,19
3084,8596,20
3085,8596,19
3086,8723,19
3087,9064,19
3088,10691,19
3089,10691,20
3090,13240,24
3091,14065,9
3092,14204,38
3093,17615,16
3094,18911,6
3095,19887,16
3096,21050,7
3097,24456,16
3098,27729,24
3099,34912,43
3100,36579,5
3101,37052,9
3102,37052,8
3103,40593,24
3104,41598,39
3105,42553,24
3106,43877,4
3107,48799,43
3108,48799,42
3109,49785,13
3110,7862,12
3111,12903,19
3112,26508,10
3113,34282,24
3114,38022,5
3115,39991,34
3116,43726,35
3117,336,33
3118,2526,32
3119,2526,31
3120,6099,11
3121,6099,12
3122,6219,11
3123,8423,12
3124,8619,19
3125,8733,19
3126,8950,19
3127,9182,19
3128,9182,20
3129,9932,19
3130,14535,43
3131,14818,4
3132,14877,39
3133,16701,16
3134,19303,35
3135,21583,22
3136,21850,13
3137,24201,7
3138,26068,6
3139,26466,1
3140,28134,7
3141,28686,7
3142,30134,4
3143,32968,16
3144,33231,18
3145,33231,17
3146,36104,13
3147,38693,34
3148,39788,42
3149,41701,34
3150,42556,35
3151,45351,22
3152,45776,24
3153,46484,16
3154,47027,41
3155,47072,16
3156,47463,13
3157,47491,35
3158,47823,10
3159,49547,24
3160,1359,33
3161,1519,33
3162,1796,31
3163,2558,31
3164,2558,32
3165,3024,31
3166,3521,33
3167,4032,11
3168,8636,20
3169,8756,20
3170,8756,19
3171,8814,20
3172,8814,19
3173,8846,19
3174,9147,19
3175,9896,19
3176,10431,20
3177,10567,19
3178,11749,19
3179,11797,20
3180,12717,19
3181,12717,20
3182,13075,7
3183,13182,37
3184,13182,38
3185,15168,6
3186,15834,24
3187,16064,16
3188,18872,24
3189,19201,21
3190,19701,21
3191,21812,39
3192,22885,4
3193,22994,41
3194,23984,24
3195,26678,41
3196,28185,15
3197,28820,16
3198,28925,10
3199,31083,41
3200,31952,22
3201,31952,21
3202,35847,8
3203,36848,18
3204,36848,17
3205,38513,36
3206,43293,18
3207,45397,35
3208,45963,41
3209,47761,34
3210,48472,7
3211,23,32
3212,4296,11
3213,4746,11
3214,5858,11
3215,5955,11
3216,5955,12
3217,6516,11
3218,6516,12
3219,8306,11
3220,8641,19
3221,8749,20
3222,8785,19
3223,8807,19
3224,8807,20
3225,8926,19
3226,9109,19
3227,9109,20
3228,9178,19
3229,9178,20
3230,11391,19
3231,12207,19
3232,13715,41
3233,14975,37
3234,15319,6
3235,15319,5
3236,15585,24
3237,16111,34
3238,16146,34
3239,17034,17
3240,23637,43
3241,23637,42
3242,23812,36
3243,25796,17
3244,25796,18
3245,26172,10
3246,26377,34
3247,28702,41
3248,29959,13
3249,30023,24
3250,30682,10
3251,30958,34
3252,32457,15
3253,33164,13
3254,33411,24
3255,34415,8
3256,36463,40
3257,36968,24
3258,39085,41
3259,42357,4
3260,45242,10
3261,45904,9
3262,47077,35
3263,48309,43
3264,49032,4
3265,1301,33
3266,5883,12
3267,5883,11
3268,7465,12
3269,8517,20
3270,8517,19
3271,8548,20
3272,8566,19
3273,8631,20
3274,8631,19
3275,8778,20
3276,8778,19
3277,8871,19
3278,8941,19
3279,11297,20
3280,13660,24
3281,14660,42
3282,14933,38
3283,14933,37
3284,16997,9
3285,17531,34
3286,21035,1
3287,23590,1
3288,24770,41
3289,38362,22
3290,43828,41
3291,47015,39
3292,47574,6
3293,49591,13
3294,5825,11
3295,8915,19
3296,8961,19
3297,9029,20
3298,10895,19
3299,11393,19
3300,11450,19
3301,15113,5
3302,16897,24
3303,17534,10
3304,19797,7
3305,24880,24
3306,24929,9
3307,24929,8
3308,27379,40
3309,30593,13
3310,32093,7
3311,32779,34
3312,33020,6
3313,33020,5
3314,33707,13
3315,35045,8
3316,35457,8
3317,36292,41
3318,39647,42
3319,39647,43
3320,40043,4
3321,40959,34
3322,42113,18
3323,47212,16
3324,494,33
3325,3983,32
3326,8489,11
3327,8489,12
3328,12067,20
3329,13667,43
3330,13667,42
3331,14221,4
3332,14941,16
3333,15310,4
3334,15548,34
3335,16650,18
3336,18719,8
3337,20396,34
3338,21199,7
3339,22790,1
3340,25548,38
3341,25548,37
3342,28088,13
3343,28892,34
3344,31817,21
3345,32981,22
3346,32981,21
3347,37931,24
3348,42710,24
3349,45320,8
3350,45320,9
3351,45415,13
3352,45463,6
3353,45800,6
3354,47180,41
3355,981,33
3356,1160,31
3357,3362,32
3358,3604,33
3359,8540,19
3360,8582,19
3361,8593,19
3362,8593,20
3363,8717,19
3364,8840,20
3365,9046,19
3366,9076,20
3367,9166,19
3368,9166,20
3369,11831,19
3370,11831,20
3371,11980,20
3372,15283,24
3373,16805,7
3374,19773,42
3375,21379,21
3376,22286,21
3377,23081,34
3378,27121,4
3379,28751,6
3380,28778,24
3381,34728,5
3382,36362,13
3383,36495,34
3384,39736,41
3385,40537,24
3386,40706,43
3387,40706,42
3388,43565,21
3389,43715,16
3390,48533,18
3391,48533,17
3392,4169,12
3393,8549,19
3394,10164,19
3395,21110,5
3396,24818,6
3397,29213,16
3398,41587,24
3399,67,31
3400,83,33
3401,133,33
3402,206,31
3403,408,33
3404,418,33
3405,722,33
3406,1043,31
3407,1043,32
3408,1375,31
3409,1654,32
3410,1722,33
3411,2019,32
3412,2019,31
3413,2227,33
3414,2524,33
3415,2641,31
3416,2754,33
3417,3627,32
3418,3627,31
3419,3943,33
3420,4381,11
3421,4642,11
